Iteración,Tiempo(s),Memoria(KB)
1,0.10,55024
2,0.11,55932
3,0.11,56172
4,0.09,53356
5,0.09,53372
6,0.10,56140
7,0.10,53612
8,0.09,55536
9,0.10,40260
10,0.09,53204
11,0.11,55516
12,0.14,55920
13,0.14,55164
14,0.06,55788
15,0.08,55288
16,0.10,55532
17,0.12,56040
18,0.10,40172
19,0.10,53116
20,0.10,55804
21,0.12,53368
22,0.13,56024
23,0.11,53648
24,0.09,56040
25,0.11,55668
26,0.10,56172
27,0.15,55540
28,0.09,53360
29,0.16,53456
30,0.15,55792
31,0.11,53236
32,0.11,56188
33,0.10,56068
34,0.10,53616
35,0.10,53756
36,0.17,55784
37,0.16,53500
38,0.16,56524
39,0.07,55492
40,0.07,55664
41,0.07,53360
42,0.08,56196
43,0.10,55676
44,0.10,40172
45,0.05,56440
46,0.06,53500
47,0.05,55148
48,0.06,53356
49,0.07,55920
50,0.13,53232
51,0.17,55156
52,0.14,55664
53,0.08,53488
54,0.09,56068
55,0.17,55792
56,0.15,55784
57,0.08,55932
58,0.14,55988
59,0.15,55340
60,0.09,53756
61,0.10,55940
62,0.10,53484
63,0.06,56040
64,0.06,56300
65,0.06,53500
66,0.06,53360
67,0.09,56044
68,0.11,53164
69,0.12,53360
70,0.14,53236
71,0.15,55932
72,0.12,55932
73,0.12,40552
74,0.11,53608
75,0.16,56044
76,0.15,55888
77,0.08,53380
78,0.10,53380
79,0.09,53072
80,0.09,53196
81,0.09,53744
82,0.09,55852
83,0.18,55912
84,0.11,53360
85,0.10,54532
86,0.06,40164
87,0.11,55932
88,0.13,53452
89,0.07,56176
90,0.12,55308
91,0.13,53868
92,0.09,55924
93,0.15,55756
94,0.10,53244
95,0.08,56040
96,0.10,53744
97,0.11,53740
98,0.12,55724
99,0.11,53628
100,0.13,40316
