Iteración,Tiempo(s),Memoria(KB)
1,0.05,53352
2,0.05,55676
3,0.05,56188
4,0.06,56060
5,0.05,53488
6,0.06,55896
7,0.06,53500
8,0.06,52976
9,0.05,53360
10,0.05,53616
11,0.06,53228
12,0.07,56136
13,0.07,56040
14,0.05,55792
15,0.07,56296
16,0.06,55800
17,0.05,53096
18,0.06,53372
19,0.06,53380
20,0.06,53356
21,0.06,53108
22,0.06,55416
23,0.05,55536
24,0.05,53240
25,0.05,56052
26,0.06,55364
27,0.05,55548
28,0.06,53752
29,0.06,53100
30,0.05,55656
31,0.07,56052
32,0.06,53100
33,0.05,53628
34,0.05,53360
35,0.06,53224
36,0.05,53572
37,0.06,53368
38,0.05,53108
39,0.07,56044
40,0.06,56300
41,0.07,55804
42,0.05,55804
43,0.06,53628
44,0.06,53108
45,0.08,56300
46,0.06,53244
47,0.05,53232
48,0.05,56304
49,0.06,55664
50,0.06,53224
51,0.06,52968
52,0.07,53500
53,0.06,53500
54,0.05,56436
55,0.05,53488
56,0.05,55532
57,0.05,53488
58,0.05,53752
59,0.05,55660
60,0.06,56176
61,0.06,53496
62,0.06,53360
63,0.05,55788
64,0.06,56040
65,0.06,55932
66,0.07,55896
67,0.06,53488
68,0.06,53380
69,0.05,53484
70,0.05,55876
71,0.06,53488
72,0.06,55912
73,0.06,56044
74,0.05,53352
75,0.06,53616
76,0.05,53480
77,0.06,55640
78,0.06,56176
79,0.06,52940
80,0.06,56040
81,0.05,53740
82,0.05,53228
83,0.06,53224
84,0.05,53368
85,0.06,53116
86,0.06,55920
87,0.06,56060
88,0.05,56556
89,0.06,53484
90,0.05,53360
91,0.05,55924
92,0.05,53228
93,0.07,55920
94,0.05,55404
95,0.05,55920
96,0.06,55796
97,0.06,53628
98,0.06,56188
99,0.06,55792
100,0.06,53104
