Iteración,Tiempo(s),Memoria(KB)
1,0.08,55596
2,0.15,55928
3,0.09,53232
4,0.10,53228
5,0.14,53616
6,0.16,55660
7,0.13,53228
8,0.06,55492
9,0.07,53500
10,0.08,56196
11,0.09,55548
12,0.09,55748
13,0.06,53360
14,0.07,53628
15,0.06,53624
16,0.07,55788
17,0.07,53364
18,0.07,53100
19,0.08,53616
20,0.09,55984
21,0.08,53624
22,0.10,53508
23,0.12,55920
24,0.13,55924
25,0.13,53500
26,0.09,53236
27,0.08,55628
28,0.11,56464
29,0.11,53364
30,0.08,53104
31,0.07,55676
32,0.09,40820
33,0.08,53636
34,0.05,55676
35,0.05,53616
36,0.06,55532
37,0.05,53224
38,0.05,53500
39,0.07,56300
40,0.07,56268
41,0.07,53492
42,0.09,55632
43,0.09,53496
44,0.10,40444
45,0.06,53380
46,0.06,55536
47,0.08,55924
48,0.08,55848
49,0.06,53736
50,0.16,56168
51,0.17,55884
52,0.14,56060
53,0.10,53244
54,0.09,53620
55,0.12,56048
56,0.14,56188
57,0.14,55920
58,0.18,56388
59,0.14,56060
60,0.07,53228
61,0.09,53628
62,0.11,56188
63,0.14,55832
64,0.15,55788
65,0.10,40656
66,0.16,55912
67,0.09,55408
68,0.09,53452
69,0.10,53612
70,0.15,55916
71,0.09,53500
72,0.11,55880
73,0.13,53608
74,0.06,53276
75,0.05,56060
76,0.05,56044
77,0.06,53408
78,0.05,53724
79,0.05,55796
80,0.05,55664
81,0.05,55672
82,0.05,53496
83,0.07,55480
84,0.07,53116
85,0.09,55788
86,0.09,53352
87,0.11,53372
88,0.13,53372
89,0.14,55792
90,0.12,56060
91,0.07,53356
92,0.07,55660
93,0.08,53352
94,0.05,55420
95,0.05,53372
96,0.05,55792
97,0.06,55932
98,0.08,56052
99,0.07,55548
100,0.07,55804
