Iteración,Tiempo(s),Memoria(KB)
1,0.06,53372
2,0.07,56316
3,0.05,56044
4,0.06,55412
5,0.05,53744
6,0.05,40280
7,0.06,53016
8,0.06,53508
9,0.05,55792
10,0.05,53616
11,0.06,55800
12,0.05,53480
13,0.06,56044
14,0.05,56176
15,0.07,55920
16,0.06,56048
17,0.05,55688
18,0.06,55528
19,0.05,53620
20,0.06,53244
21,0.06,53244
22,0.08,56060
23,0.06,55664
24,0.05,56060
25,0.05,55632
26,0.06,53240
27,0.05,56040
28,0.05,53740
29,0.05,55676
30,0.05,55924
31,0.05,55548
32,0.05,53356
33,0.06,55792
34,0.05,53496
35,0.06,55172
36,0.06,56176
37,0.05,53368
38,0.05,55164
39,0.05,55532
40,0.06,53884
41,0.06,56048
42,0.06,55792
43,0.05,53224
44,0.05,53368
45,0.06,56176
46,0.05,40208
47,0.07,56176
48,0.06,53352
49,0.05,56428
50,0.05,53500
51,0.05,53628
52,0.06,55148
53,0.05,40428
54,0.06,56060
55,0.07,53612
56,0.06,53368
57,0.05,53628
58,0.05,56068
59,0.05,40572
60,0.05,53628
61,0.05,53492
62,0.06,56180
63,0.06,56184
64,0.05,53456
65,0.06,53356
66,0.05,53228
67,0.06,55120
68,0.05,56044
69,0.06,56216
70,0.07,55404
71,0.06,56176
72,0.06,55928
73,0.07,55548
74,0.05,53724
75,0.06,53224
76,0.06,55792
77,0.06,55788
78,0.05,56336
79,0.05,53224
80,0.07,55912
81,0.09,56860
82,0.06,55196
83,0.07,56440
84,0.05,56044
85,0.05,53372
86,0.06,56428
87,0.06,55916
88,0.05,53336
89,0.05,53452
90,0.06,55660
91,0.05,53616
92,0.06,53612
93,0.06,53100
94,0.05,56040
95,0.06,53372
96,0.06,55664
97,0.06,56260
98,0.06,55804
99,0.06,56388
100,0.05,53608
