Iteración,Tiempo(s),Memoria(KB)
1,0.05,55784
2,0.06,56300
3,0.05,53352
4,0.06,52972
5,0.06,55924
6,0.06,55800
7,0.07,56436
8,0.07,56312
9,0.07,53232
10,0.07,53364
11,0.09,53032
12,0.08,55916
13,0.07,40180
14,0.09,56068
15,0.08,55300
16,0.06,55736
17,0.08,53620
18,0.11,53252
19,0.10,54956
20,0.09,53316
21,0.06,55400
22,0.07,53164
23,0.14,55728
24,0.06,40428
25,0.07,53236
26,0.06,53104
27,0.07,56060
28,0.07,53236
29,0.07,56188
30,0.12,55156
31,0.09,53244
32,0.07,55748
33,0.07,53244
34,0.06,53228
35,0.08,53484
36,0.07,55576
37,0.07,55916
38,0.07,55940
39,0.07,55420
40,0.07,53380
41,0.06,53352
42,0.06,55932
43,0.05,55804
44,0.06,55656
45,0.06,55912
46,0.06,56300
47,0.05,40572
48,0.07,55532
49,0.07,55788
50,0.06,55672
51,0.05,53764
52,0.06,53500
53,0.06,55820
54,0.06,55832
55,0.06,53104
56,0.06,56188
57,0.05,55536
58,0.06,56300
59,0.06,55916
60,0.07,52860
61,0.05,55548
62,0.05,53616
63,0.06,53252
64,0.06,56184
65,0.05,53476
66,0.07,55792
67,0.07,53500
68,0.06,53468
69,0.05,53232
70,0.05,53356
71,0.05,55164
72,0.05,56044
73,0.05,53488
74,0.06,56056
75,0.06,55536
76,0.07,55724
77,0.06,55548
78,0.06,55152
79,0.06,53228
80,0.07,55912
81,0.07,53244
82,0.06,53228
83,0.05,56272
84,0.05,53748
85,0.05,53360
86,0.05,55812
87,0.06,56044
88,0.09,53548
89,0.07,56060
90,0.06,56056
91,0.06,55920
92,0.06,56172
93,0.05,55676
94,0.07,55660
95,0.06,53488
96,0.09,55804
97,0.06,56056
98,0.05,53416
99,0.06,52848
100,0.06,55284
