Iteración,Tiempo(s),Memoria(KB)
1,0.06,55636
2,0.05,53244
3,0.06,53112
4,0.06,55952
5,0.05,56168
6,0.06,56172
7,0.05,55404
8,0.05,40432
9,0.05,53368
10,0.07,56296
11,0.05,53628
12,0.06,55980
13,0.07,56180
14,0.06,55164
15,0.06,55492
16,0.09,56068
17,0.06,53596
18,0.05,53488
19,0.05,56176
20,0.06,53244
21,0.06,53228
22,0.07,53488
23,0.05,55668
24,0.05,55932
25,0.05,55536
26,0.06,55536
27,0.06,55428
28,0.05,53352
29,0.05,56428
30,0.06,56312
31,0.05,55916
32,0.05,53616
33,0.06,56040
34,0.06,55784
35,0.06,53668
36,0.06,53748
37,0.05,55796
38,0.05,56172
39,0.10,55932
40,0.05,55912
41,0.06,56428
42,0.05,53512
43,0.06,56060
44,0.05,55784
45,0.06,53360
46,0.05,53480
47,0.05,53368
48,0.07,56044
49,0.06,53104
50,0.06,56176
51,0.05,56300
52,0.05,53128
53,0.06,53224
54,0.06,55408
55,0.05,55400
56,0.07,56316
57,0.05,56144
58,0.06,56188
59,0.06,55932
60,0.07,55912
61,0.06,55804
62,0.05,53104
63,0.05,53372
64,0.06,53372
65,0.05,55660
66,0.05,53500
67,0.05,53232
68,0.06,53484
69,0.05,55928
70,0.06,56188
71,0.06,55152
72,0.06,53228
73,0.06,55548
74,0.06,53360
75,0.06,56432
76,0.05,40492
77,0.06,54908
78,0.05,53620
79,0.06,56300
80,0.06,55540
81,0.05,55528
82,0.06,55916
83,0.05,53484
84,0.05,55288
85,0.06,56296
86,0.06,56040
87,0.05,53356
88,0.06,55916
89,0.05,56168
90,0.05,55792
91,0.06,55800
92,0.06,55920
93,0.06,53484
94,0.06,56176
95,0.05,53240
96,0.05,53756
97,0.05,56316
98,0.06,56188
99,0.05,55548
100,0.05,56176
