Iteración,Tiempo(s),Memoria(KB)
1,0.05,55280
2,0.05,55668
3,0.05,55784
4,0.06,56056
5,0.07,55756
6,0.06,56304
7,0.06,52972
8,0.06,53372
9,0.06,55536
10,0.05,53456
11,0.06,55536
12,0.06,55840
13,0.05,56172
14,0.06,56048
15,0.06,56044
16,0.06,53324
17,0.07,56048
18,0.08,55804
19,0.06,53228
20,0.05,55548
21,0.05,55676
22,0.07,55896
23,0.06,53456
24,0.05,56040
25,0.05,55676
26,0.06,56180
27,0.06,53232
28,0.06,53484
29,0.07,55548
30,0.05,55796
31,0.06,53884
32,0.05,53372
33,0.06,53224
34,0.06,53368
35,0.05,55796
36,0.09,53236
37,0.06,53364
38,0.05,55288
39,0.05,53592
40,0.07,53740
41,0.07,56056
42,0.06,56400
43,0.07,56044
44,0.06,53712
45,0.06,53208
46,0.06,55916
47,0.06,56176
48,0.07,53224
49,0.06,55932
50,0.07,55404
51,0.08,56080
52,0.05,55920
53,0.05,53748
54,0.05,53364
55,0.05,55676
56,0.06,56060
57,0.05,53512
58,0.05,53368
59,0.06,55932
60,0.06,52988
61,0.05,55676
62,0.05,53620
63,0.05,53356
64,0.05,55760
65,0.06,56056
66,0.05,52980
67,0.06,53500
68,0.06,53360
69,0.06,53500
70,0.07,53492
71,0.07,53340
72,0.06,55920
73,0.06,53336
74,0.07,55792
75,0.07,55900
76,0.06,53104
77,0.06,53144
78,0.07,40196
79,0.07,55676
80,0.06,53372
81,0.06,53252
82,0.06,52996
83,0.06,53352
84,0.08,56060
85,0.05,56236
86,0.05,55788
87,0.06,55664
88,0.05,53744
89,0.06,53340
90,0.07,53748
91,0.06,53324
92,0.06,56176
93,0.05,53620
94,0.06,56052
95,0.06,55920
96,0.06,56316
97,0.05,53372
98,0.05,40180
99,0.06,56056
100,0.06,53236
