Iteración,Tiempo(s),Memoria(KB)
1,0.10,55152
2,0.09,55292
3,0.09,55276
4,0.08,53356
5,0.08,53244
6,0.12,55916
7,0.10,40560
8,0.16,55952
9,0.07,55804
10,0.06,56184
11,0.07,55916
12,0.07,55676
13,0.07,56044
14,0.08,56060
15,0.08,55812
16,0.07,53324
17,0.09,53244
18,0.08,56044
19,0.09,56048
20,0.08,55184
21,0.09,56196
22,0.07,55540
23,0.14,54396
24,0.16,56044
25,0.09,53488
26,0.11,40324
27,0.14,56808
28,0.07,56148
29,0.10,56040
30,0.11,56148
31,0.13,53372
32,0.14,56528
33,0.06,53596
34,0.07,56052
35,0.06,55660
36,0.06,56044
37,0.06,53364
38,0.07,53368
39,0.06,55404
40,0.07,55352
41,0.09,55572
42,0.07,53268
43,0.08,55024
44,0.06,55656
45,0.07,56060
46,0.07,55924
47,0.09,56172
48,0.08,40440
49,0.09,53488
50,0.10,55540
51,0.14,56060
52,0.08,56224
53,0.09,56316
54,0.09,53032
55,0.15,55036
56,0.08,55056
57,0.07,55280
58,0.08,55420
59,0.08,55632
60,0.11,53400
61,0.13,56172
62,0.15,53360
63,0.08,54860
64,0.11,53352
65,0.11,53484
66,0.10,53748
67,0.11,53228
68,0.13,54900
69,0.06,53484
70,0.06,56312
71,0.06,53360
72,0.06,53492
73,0.08,55540
74,0.07,53552
75,0.09,56048
76,0.10,53492
77,0.13,53228
78,0.09,56296
79,0.09,53232
80,0.09,55540
81,0.09,55100
82,0.11,53244
83,0.10,53740
84,0.10,55656
85,0.10,53244
86,0.11,53244
87,0.10,53360
88,0.16,55416
89,0.13,53360
90,0.13,56784
91,0.13,55528
92,0.17,55668
93,0.17,56436
94,0.14,55496
95,0.08,56188
96,0.07,55548
97,0.09,55536
98,0.09,53368
99,0.09,53496
100,0.10,53328
