Iteración,Tiempo(s),Memoria(KB)
1,0.06,53244
2,0.06,53484
3,0.08,56176
4,0.05,55800
5,0.05,55544
6,0.06,55556
7,0.06,55528
8,0.05,53756
9,0.05,55512
10,0.06,53616
11,0.08,40176
12,0.05,53676
13,0.05,55864
14,0.06,56144
15,0.06,53484
16,0.05,53364
17,0.05,53360
18,0.05,55548
19,0.05,55932
20,0.06,56176
21,0.05,55532
22,0.05,53368
23,0.05,53740
24,0.05,53744
25,0.05,53500
26,0.07,55704
27,0.06,56216
28,0.05,53496
29,0.06,55876
30,0.06,55536
31,0.05,55676
32,0.06,53496
33,0.05,55668
34,0.05,53368
35,0.07,55212
36,0.06,56044
37,0.05,53228
38,0.05,55660
39,0.06,55928
40,0.06,56052
41,0.05,53492
42,0.07,53744
43,0.05,55952
44,0.05,55792
45,0.05,55788
46,0.06,55804
47,0.05,53372
48,0.05,53496
49,0.05,53372
50,0.06,56188
51,0.06,55788
52,0.06,53464
53,0.06,52972
54,0.07,53480
55,0.06,53488
56,0.06,53240
57,0.07,55664
58,0.06,56300
59,0.06,55548
60,0.07,55920
61,0.06,56056
62,0.06,53104
63,0.05,53372
64,0.06,56048
65,0.05,53488
66,0.06,53140
67,0.07,55784
68,0.05,52972
69,0.05,55788
70,0.05,56044
71,0.07,56212
72,0.05,53484
73,0.05,53500
74,0.05,55932
75,0.05,55796
76,0.05,56040
77,0.07,55932
78,0.06,53232
79,0.07,55912
80,0.06,55804
81,0.05,55808
82,0.05,53228
83,0.07,55920
84,0.05,53828
85,0.05,55548
86,0.05,53360
87,0.05,53488
88,0.07,55800
89,0.05,55408
90,0.05,55932
91,0.05,55804
92,0.05,53492
93,0.05,53616
94,0.06,53228
95,0.05,55664
96,0.05,53240
97,0.05,53356
98,0.05,56060
99,0.06,55404
100,0.06,55916
