Iteración,Tiempo(s),Memoria(KB)
1,0.06,53440
2,0.05,53244
3,0.06,53500
4,0.06,55672
5,0.05,53496
6,0.07,56060
7,0.05,53484
8,0.05,53268
9,0.05,55664
10,0.06,53492
11,0.06,55044
12,0.07,53100
13,0.06,53228
14,0.06,53392
15,0.07,55420
16,0.06,53252
17,0.06,53244
18,0.06,53464
19,0.05,52984
20,0.06,55920
21,0.06,55960
22,0.06,56316
23,0.06,55580
24,0.06,55672
25,0.07,53740
26,0.06,55672
27,0.06,53420
28,0.06,53224
29,0.10,55916
30,0.05,53488
31,0.05,55412
32,0.07,55932
33,0.06,53232
34,0.08,56440
35,0.07,56412
36,0.06,55824
37,0.07,56040
38,0.05,55404
39,0.06,55804
40,0.05,55532
41,0.06,55916
42,0.05,53484
43,0.05,53532
44,0.06,55660
45,0.05,55292
46,0.07,55576
47,0.06,56184
48,0.06,53380
49,0.06,56188
50,0.06,53368
51,0.05,53232
52,0.06,55804
53,0.06,55536
54,0.05,55792
55,0.05,56316
56,0.06,53616
57,0.06,55676
58,0.07,55776
59,0.05,55404
60,0.05,53360
61,0.05,53372
62,0.05,53620
63,0.06,55548
64,0.06,53324
65,0.06,53124
66,0.06,55804
67,0.06,55800
68,0.05,53228
69,0.06,53756
70,0.05,55532
71,0.05,55912
72,0.05,56316
73,0.06,53228
74,0.06,53616
75,0.06,56184
76,0.06,56172
77,0.05,52976
78,0.06,56404
79,0.06,53356
80,0.06,55532
81,0.06,53480
82,0.07,55408
83,0.06,56044
84,0.06,56296
85,0.06,56060
86,0.05,52988
87,0.06,56176
88,0.06,55576
89,0.05,53368
90,0.05,53496
91,0.07,55792
92,0.05,53616
93,0.07,56304
94,0.05,55656
95,0.05,55412
96,0.06,55920
97,0.06,53116
98,0.05,56304
99,0.06,53356
100,0.06,55920
