Iteración,Tiempo(s),Memoria(KB)
1,0.06,53372
2,0.06,53500
3,0.06,53484
4,0.07,55920
5,0.05,56440
6,0.06,53636
7,0.06,55660
8,0.07,56048
9,0.07,55912
10,0.05,53352
11,0.06,53612
12,0.06,53628
13,0.05,53236
14,0.06,56304
15,0.06,53480
16,0.05,53360
17,0.06,55576
18,0.06,56132
19,0.06,55656
20,0.07,53720
21,0.07,53364
22,0.08,53124
23,0.06,53356
24,0.06,53748
25,0.06,53492
26,0.07,56168
27,0.06,55656
28,0.06,53628
29,0.06,53480
30,0.07,55928
31,0.06,53316
32,0.06,40688
33,0.06,55676
34,0.06,53372
35,0.06,56312
36,0.06,56388
37,0.05,53368
38,0.06,53356
39,0.06,53104
40,0.06,53372
41,0.06,53744
42,0.07,53228
43,0.07,53452
44,0.06,40572
45,0.10,55848
46,0.07,53572
47,0.06,55952
48,0.05,55920
49,0.06,56040
50,0.05,53628
51,0.06,56048
52,0.06,55660
53,0.06,56184
54,0.07,55912
55,0.06,56004
56,0.06,56300
57,0.06,56316
58,0.07,55912
59,0.07,53484
60,0.08,56056
61,0.05,53364
62,0.07,55920
63,0.05,55920
64,0.05,55528
65,0.07,55928
66,0.07,55664
67,0.06,53356
68,0.05,55768
69,0.05,53748
70,0.06,56192
71,0.06,55384
72,0.07,55928
73,0.05,53500
74,0.07,55544
75,0.06,55416
76,0.06,53456
77,0.05,56176
78,0.05,53612
79,0.06,40552
80,0.06,53244
81,0.05,55924
82,0.07,55804
83,0.07,55916
84,0.06,53424
85,0.06,53496
86,0.05,53364
87,0.06,55532
88,0.06,55700
89,0.06,55920
90,0.07,55784
91,0.06,53200
92,0.06,56188
93,0.06,55920
94,0.07,56176
95,0.06,53372
96,0.06,53488
97,0.06,53372
98,0.05,53620
99,0.06,55916
100,0.06,56436
