Iteración,Tiempo(s),Memoria(KB)
1,0.05,53104
2,0.05,55640
3,0.05,53372
4,0.05,55916
5,0.09,55932
6,0.07,55676
7,0.06,53368
8,0.06,53232
9,0.06,55788
10,0.06,56312
11,0.06,56056
12,0.06,53356
13,0.06,53516
14,0.07,56048
15,0.05,53244
16,0.06,53224
17,0.09,53580
18,0.06,56184
19,0.06,53224
20,0.06,53756
21,0.06,53380
22,0.07,56040
23,0.06,53008
24,0.06,53224
25,0.06,53624
26,0.05,53612
27,0.06,55960
28,0.07,53368
29,0.06,55796
30,0.06,55912
31,0.06,53744
32,0.06,55660
33,0.06,56112
34,0.06,53488
35,0.05,56052
36,0.06,55916
37,0.05,56040
38,0.06,53480
39,0.07,53480
40,0.06,56188
41,0.06,56044
42,0.05,40452
43,0.06,55788
44,0.05,55536
45,0.06,56176
46,0.06,56316
47,0.05,53240
48,0.07,55932
49,0.06,55620
50,0.06,53496
51,0.06,55920
52,0.05,53360
53,0.06,55792
54,0.06,56316
55,0.05,55660
56,0.05,55408
57,0.06,55804
58,0.05,55660
59,0.05,53232
60,0.05,55280
61,0.05,53740
62,0.06,55788
63,0.06,55664
64,0.05,53372
65,0.05,56056
66,0.05,53368
67,0.06,55528
68,0.05,55544
69,0.05,55656
70,0.05,55532
71,0.06,53244
72,0.08,55404
73,0.06,55920
74,0.05,55160
75,0.05,55656
76,0.05,56168
77,0.06,55780
78,0.05,55532
79,0.07,53744
80,0.07,55408
81,0.05,56168
82,0.05,55788
83,0.06,53612
84,0.06,56048
85,0.06,56040
86,0.06,55920
87,0.05,53488
88,0.06,55288
89,0.05,55676
90,0.05,55660
91,0.05,55800
92,0.05,55416
93,0.05,55540
94,0.06,55916
95,0.05,53100
96,0.06,53480
97,0.05,55788
98,0.05,53496
99,0.06,56172
100,0.06,53244
