Iteración,Tiempo(s),Memoria(KB)
1,0.13,56452
2,0.09,55916
3,0.09,56316
4,0.10,53972
5,0.10,56828
6,0.10,55808
7,0.11,56176
8,0.16,56152
9,0.09,55676
10,0.10,56316
11,0.09,56516
12,0.10,56284
13,0.10,55756
14,0.09,55288
15,0.08,55568
16,0.08,56444
17,0.08,53488
18,0.08,56188
19,0.10,56412
20,0.12,56556
21,0.08,56944
22,0.06,55724
23,0.06,53744
24,0.07,56708
25,0.06,56432
26,0.07,55280
27,0.08,55792
28,0.07,55932
29,0.08,56816
30,0.08,55620
31,0.11,56572
32,0.11,56388
33,0.12,56172
34,0.14,56316
35,0.12,55804
36,0.10,56060
37,0.12,56056
38,0.15,56524
39,0.09,55420
40,0.10,56104
41,0.10,56188
42,0.11,55916
43,0.11,55620
44,0.15,55788
45,0.10,53740
46,0.06,55796
47,0.07,55660
48,0.06,56040
49,0.06,55796
50,0.07,56272
51,0.09,56044
52,0.08,55804
53,0.08,56140
54,0.08,55420
55,0.08,55520
56,0.09,55824
57,0.11,55932
58,0.14,56572
59,0.16,56736
60,0.15,56708
61,0.14,55528
62,0.18,55784
63,0.18,55676
64,0.13,55716
65,0.12,55492
66,0.13,56300
67,0.14,56324
68,0.14,55916
69,0.10,56172
70,0.11,55916
71,0.14,56492
72,0.17,55356
73,0.15,57084
74,0.06,55920
75,0.06,56432
76,0.07,55932
77,0.06,55932
78,0.07,56304
79,0.13,55896
80,0.11,56184
81,0.09,55792
82,0.09,56172
83,0.09,55384
84,0.15,53756
85,0.08,55804
86,0.10,57076
87,0.10,56572
88,0.10,55620
89,0.11,55528
90,0.16,55756
91,0.17,56196
92,0.09,53624
93,0.13,56560
94,0.16,56684
95,0.07,55804
96,0.06,55668
97,0.06,56216
98,0.07,53464
99,0.07,55840
100,0.09,55932
