Iteración,Tiempo(s),Memoria(KB)
1,0.05,53620
2,0.06,55800
3,0.05,52968
4,0.05,55548
5,0.05,53764
6,0.06,56060
7,0.07,56304
8,0.07,56048
9,0.06,53104
10,0.06,56184
11,0.05,55640
12,0.05,53212
13,0.06,40304
14,0.05,53492
15,0.05,55664
16,0.07,53380
17,0.06,53392
18,0.06,55804
19,0.06,55804
20,0.06,53628
21,0.07,56140
22,0.05,53356
23,0.06,55676
24,0.06,40188
25,0.06,56180
26,0.07,56564
27,0.05,55920
28,0.06,56092
29,0.05,53352
30,0.05,56432
31,0.05,55664
32,0.06,53100
33,0.06,53492
34,0.06,53360
35,0.05,55384
36,0.06,55916
37,0.06,53228
38,0.05,53500
39,0.06,56172
40,0.06,53372
41,0.07,56060
42,0.05,53240
43,0.05,53232
44,0.07,53744
45,0.07,53360
46,0.06,55524
47,0.07,55540
48,0.06,53236
49,0.05,53500
50,0.05,55676
51,0.06,55932
52,0.09,53224
53,0.06,55888
54,0.05,55536
55,0.06,55788
56,0.05,53612
57,0.07,55932
58,0.06,56304
59,0.06,56040
60,0.06,53324
61,0.07,53488
62,0.05,53488
63,0.06,56296
64,0.06,55664
65,0.06,55568
66,0.05,56048
67,0.07,56024
68,0.06,55548
69,0.06,53464
70,0.06,53368
71,0.06,53336
72,0.06,53500
73,0.05,53480
74,0.06,55676
75,0.06,52976
76,0.07,55916
77,0.06,56300
78,0.06,53228
79,0.06,55548
80,0.06,56180
81,0.07,53488
82,0.06,53244
83,0.05,56060
84,0.05,55916
85,0.06,40684
86,0.07,53144
87,0.06,53356
88,0.06,53360
89,0.06,55888
90,0.07,55564
91,0.06,56168
92,0.06,53416
93,0.05,53380
94,0.06,55788
95,0.05,53072
96,0.06,53624
97,0.06,55932
98,0.05,53616
99,0.06,55920
100,0.05,55632
