Iteración,Tiempo(s),Memoria(KB)
1,0.11,53316
2,0.06,56060
3,0.06,55020
4,0.05,56060
5,0.06,53380
6,0.06,53484
7,0.06,55916
8,0.06,55428
9,0.06,53500
10,0.05,53372
11,0.07,56056
12,0.06,56048
13,0.06,55532
14,0.07,56428
15,0.06,53756
16,0.06,53392
17,0.06,55548
18,0.05,55812
19,0.06,55152
20,0.07,53228
21,0.09,56300
22,0.08,55804
23,0.10,56060
24,0.11,53328
25,0.12,53612
26,0.15,56180
27,0.06,55096
28,0.06,53496
29,0.08,56184
30,0.06,56040
31,0.08,56296
32,0.06,56056
33,0.07,56040
34,0.07,55408
35,0.06,55468
36,0.06,53244
37,0.06,55036
38,0.06,55828
39,0.07,55924
40,0.06,55300
41,0.07,52988
42,0.07,55932
43,0.08,55532
44,0.08,55804
45,0.08,53364
46,0.10,53616
47,0.10,56048
48,0.09,53368
49,0.11,56144
50,0.12,55920
51,0.13,40176
52,0.13,56396
53,0.10,40564
54,0.15,56204
55,0.15,55740
56,0.12,53136
57,0.09,56132
58,0.09,55536
59,0.09,53628
60,0.13,56044
61,0.15,55664
62,0.13,53132
63,0.09,53368
64,0.13,53700
65,0.09,53260
66,0.11,53016
67,0.10,40568
68,0.11,55556
69,0.13,55656
70,0.16,40300
71,0.16,55916
72,0.11,40688
73,0.13,56172
74,0.13,53112
75,0.08,55916
76,0.11,53492
77,0.13,56060
78,0.13,56176
79,0.07,55840
80,0.09,56044
81,0.14,55804
82,0.24,56312
83,0.19,53336
84,0.18,52976
85,0.15,53884
86,0.10,55800
87,0.14,55896
88,0.18,56324
89,0.17,55536
90,0.14,55848
91,0.08,56052
92,0.09,55548
93,0.10,53360
94,0.11,56452
95,0.12,52996
96,0.09,53488
97,0.10,53484
98,0.10,53484
99,0.12,53480
100,0.15,56332
