Iteración,Tiempo(s),Memoria(KB)
1,0.09,56140
2,0.09,56316
3,0.14,56440
4,0.09,55532
5,0.09,56176
6,0.07,56432
7,0.07,53744
8,0.08,56956
9,0.07,55544
10,0.11,55788
11,0.12,55660
12,0.13,55788
13,0.12,56132
14,0.12,55696
15,0.10,56312
16,0.09,55788
17,0.08,55408
18,0.07,55536
19,0.08,56316
20,0.09,55984
21,0.13,56684
22,0.06,56680
23,0.06,56176
24,0.07,56540
25,0.09,56188
26,0.10,55920
27,0.13,56304
28,0.10,55932
29,0.12,55676
30,0.17,56684
31,0.15,56176
32,0.10,55664
33,0.11,55932
34,0.09,56440
35,0.08,56556
36,0.08,55628
37,0.09,55940
38,0.12,55932
39,0.09,56780
40,0.10,55660
41,0.14,55916
42,0.13,56444
43,0.07,56300
44,0.08,55664
45,0.09,56440
46,0.12,55924
47,0.15,56048
48,0.11,57072
49,0.15,55548
50,0.16,57068
51,0.09,56048
52,0.13,53744
53,0.12,55748
54,0.11,55804
55,0.10,56308
56,0.12,56052
57,0.12,55676
58,0.09,56688
59,0.15,55784
60,0.16,55288
61,0.13,55804
62,0.09,56304
63,0.10,55932
64,0.15,56048
65,0.15,57308
66,0.08,55800
67,0.11,57084
68,0.12,55924
69,0.10,55932
70,0.18,55784
71,0.14,56260
72,0.07,56316
73,0.08,55676
74,0.11,53868
75,0.15,55312
76,0.19,56168
77,0.16,55792
78,0.09,55784
79,0.11,55916
80,0.12,56012
81,0.12,56444
82,0.09,55504
83,0.09,55660
84,0.09,56172
85,0.10,56048
86,0.09,55664
87,0.08,56428
88,0.10,55940
89,0.11,56336
90,0.18,56112
91,0.14,56300
92,0.06,56052
93,0.08,56516
94,0.09,56300
95,0.08,53876
96,0.09,55760
97,0.18,56836
98,0.14,56188
99,0.12,56300
100,0.09,55796
