Iteración,Tiempo(s),Memoria(KB)
1,0.06,53744
2,0.06,40316
3,0.06,56508
4,0.06,53500
5,0.06,55660
6,0.05,55804
7,0.06,53496
8,0.07,55784
9,0.06,56172
10,0.06,55172
11,0.06,56060
12,0.07,56004
13,0.06,55932
14,0.05,53212
15,0.06,55660
16,0.07,56176
17,0.06,53180
18,0.06,53016
19,0.07,55796
20,0.05,53488
21,0.06,40432
22,0.06,53628
23,0.06,40184
24,0.05,53352
25,0.05,53500
26,0.07,55676
27,0.06,55916
28,0.06,55932
29,0.06,53604
30,0.06,55796
31,0.05,55788
32,0.05,55676
33,0.05,53748
34,0.05,53368
35,0.05,53200
36,0.05,56260
37,0.05,53360
38,0.06,55656
39,0.05,55540
40,0.05,55664
41,0.06,53372
42,0.07,55792
43,0.06,56176
44,0.06,53252
45,0.06,56044
46,0.05,55476
47,0.05,53228
48,0.06,56176
49,0.06,55284
50,0.06,56060
51,0.05,53356
52,0.06,56048
53,0.06,53488
54,0.05,55540
55,0.05,53612
56,0.06,55404
57,0.09,55932
58,0.05,55920
59,0.05,53360
60,0.06,56048
61,0.06,56028
62,0.06,53360
63,0.06,55676
64,0.06,55088
65,0.06,55016
66,0.06,56048
67,0.06,56308
68,0.06,56060
69,0.05,55916
70,0.07,56060
71,0.06,53500
72,0.05,52976
73,0.05,53360
74,0.07,56056
75,0.05,53356
76,0.07,55916
77,0.07,56444
78,0.05,53400
79,0.07,56168
80,0.06,56316
81,0.05,56004
82,0.06,56040
83,0.06,53496
84,0.06,55548
85,0.05,56048
86,0.05,40344
87,0.06,53872
88,0.06,56060
89,0.06,56316
90,0.06,40572
91,0.05,55548
92,0.06,56432
93,0.06,53244
94,0.06,53352
95,0.09,55612
96,0.06,53612
97,0.06,53352
98,0.07,55468
99,0.05,40044
100,0.05,40560
