Iteración,Tiempo(s),Memoria(KB)
1,0.06,53624
2,0.07,55760
3,0.07,56428
4,0.06,55148
5,0.06,53616
6,0.07,52972
7,0.06,40188
8,0.06,55272
9,0.07,55988
10,0.06,55804
11,0.05,55364
12,0.06,55660
13,0.05,55792
14,0.07,56044
15,0.08,56060
16,0.07,56176
17,0.07,56180
18,0.07,53316
19,0.07,55932
20,0.06,53228
21,0.07,56316
22,0.07,55664
23,0.06,55568
24,0.05,53244
25,0.06,56432
26,0.06,55928
27,0.06,56432
28,0.05,55548
29,0.06,55584
30,0.06,55672
31,0.07,56080
32,0.07,56060
33,0.06,55932
34,0.06,53244
35,0.05,53828
36,0.06,55152
37,0.05,55672
38,0.05,56300
39,0.06,53372
40,0.06,53756
41,0.05,53464
42,0.06,53352
43,0.06,53364
44,0.06,56172
45,0.05,55544
46,0.06,55164
47,0.06,53500
48,0.06,53116
49,0.06,55900
50,0.06,53616
51,0.05,55912
52,0.05,55664
53,0.06,55920
54,0.05,55408
55,0.06,53756
56,0.06,55932
57,0.06,55896
58,0.05,53744
59,0.05,56060
60,0.06,55536
61,0.06,53628
62,0.10,55868
63,0.06,40272
64,0.06,54000
65,0.07,53404
66,0.06,56180
67,0.05,53496
68,0.06,55792
69,0.06,53372
70,0.05,53616
71,0.06,53124
72,0.06,53616
73,0.06,53372
74,0.06,56188
75,0.06,53228
76,0.05,55628
77,0.05,55660
78,0.05,55276
79,0.08,56420
80,0.05,40424
81,0.06,55536
82,0.05,53208
83,0.06,53228
84,0.06,53620
85,0.05,55796
86,0.05,40444
87,0.06,56308
88,0.06,56296
89,0.05,55788
90,0.05,40828
91,0.06,56304
92,0.06,53492
93,0.05,53500
94,0.05,56188
95,0.06,55272
96,0.06,55792
97,0.05,53356
98,0.07,56080
99,0.06,56056
100,0.05,55804
