Iteración,Tiempo(s),Memoria(KB)
1,0.06,40184
2,0.06,56052
3,0.05,53488
4,0.06,53260
5,0.06,53372
6,0.06,55912
7,0.06,53256
8,0.07,55660
9,0.05,56080
10,0.06,53392
11,0.06,54212
12,0.06,56304
13,0.06,55408
14,0.06,55924
15,0.05,53200
16,0.05,53352
17,0.05,53116
18,0.05,53556
19,0.07,56044
20,0.06,53628
21,0.06,56168
22,0.05,53756
23,0.05,55272
24,0.07,55916
25,0.05,53232
26,0.05,55916
27,0.05,53628
28,0.05,55536
29,0.09,53244
30,0.10,54936
31,0.09,53620
32,0.07,53084
33,0.06,40572
34,0.09,55292
35,0.06,55564
36,0.09,53040
37,0.09,54988
38,0.09,56124
39,0.07,53488
40,0.08,53280
41,0.11,53356
42,0.08,55300
43,0.06,53492
44,0.06,55372
45,0.11,55544
46,0.08,56184
47,0.17,55400
48,0.10,55284
49,0.10,55300
50,0.13,55684
51,0.09,53380
52,0.09,53296
53,0.08,55876
54,0.06,53488
55,0.06,55784
56,0.07,55916
57,0.09,55292
58,0.06,55792
59,0.06,55280
60,0.06,53360
61,0.07,56188
62,0.05,53520
63,0.05,55916
64,0.06,55540
65,0.08,40300
66,0.09,53572
67,0.07,53496
68,0.07,53764
69,0.06,53192
70,0.06,55312
71,0.06,53372
72,0.05,54000
73,0.07,53356
74,0.07,55536
75,0.07,53484
76,0.11,55676
77,0.07,56060
78,0.07,53360
79,0.06,53116
80,0.07,53484
81,0.07,53620
82,0.05,53232
83,0.05,53112
84,0.06,56060
85,0.05,53488
86,0.05,53592
87,0.05,53352
88,0.07,53372
89,0.06,53468
90,0.06,53244
91,0.05,55144
92,0.05,56188
93,0.05,55420
94,0.05,53372
95,0.07,56040
96,0.06,56060
97,0.05,55912
98,0.06,55932
99,0.07,55660
100,0.05,55800
