Iteración,Tiempo(s),Memoria(KB)
1,0.05,53356
2,0.06,53248
3,0.06,55428
4,0.07,55768
5,0.05,53464
6,0.06,53372
7,0.06,55536
8,0.06,53164
9,0.06,55548
10,0.06,53616
11,0.07,55556
12,0.07,53100
13,0.05,53368
14,0.05,55664
15,0.05,55548
16,0.06,53356
17,0.07,56052
18,0.06,53224
19,0.06,56048
20,0.06,55812
21,0.05,56184
22,0.06,55792
23,0.06,56308
24,0.07,55540
25,0.07,56188
26,0.06,56172
27,0.05,55660
28,0.05,55528
29,0.05,53244
30,0.05,55536
31,0.06,56044
32,0.06,53124
33,0.05,55660
34,0.06,53116
35,0.05,55660
36,0.05,53500
37,0.05,55624
38,0.05,53244
39,0.06,55632
40,0.06,53492
41,0.06,56056
42,0.06,53360
43,0.06,53100
44,0.05,53612
45,0.05,53356
46,0.05,53096
47,0.06,53500
48,0.05,55152
49,0.06,53228
50,0.06,53480
51,0.05,53744
52,0.06,55932
53,0.05,53480
54,0.07,55932
55,0.05,55540
56,0.06,55932
57,0.06,53484
58,0.05,55536
59,0.06,56296
60,0.06,53616
61,0.06,53388
62,0.05,53492
63,0.06,55792
64,0.05,55384
65,0.05,56172
66,0.05,53480
67,0.06,53104
68,0.05,53360
69,0.05,55276
70,0.05,53608
71,0.06,55664
72,0.07,56188
73,0.06,56304
74,0.07,56316
75,0.05,53500
76,0.06,56444
77,0.05,53756
78,0.05,55660
79,0.05,53484
80,0.08,56180
81,0.07,56188
82,0.07,56060
83,0.06,56300
84,0.06,55556
85,0.05,55540
86,0.05,53224
87,0.06,53100
88,0.06,55528
89,0.05,53628
90,0.06,53104
91,0.06,56060
92,0.06,55916
93,0.06,55800
94,0.06,55420
95,0.07,56168
96,0.05,55672
97,0.06,55920
98,0.06,55536
99,0.06,55400
100,0.05,55932
