Iteración,Tiempo(s),Memoria(KB)
1,0.06,55420
2,0.06,55928
3,0.10,56820
4,0.06,55536
5,0.06,56684
6,0.05,56300
7,0.06,56048
8,0.05,56144
9,0.06,55920
10,0.07,56432
11,0.07,56316
12,0.06,56188
13,0.06,56784
14,0.06,56700
15,0.06,55632
16,0.06,56956
17,0.08,56172
18,0.07,55556
19,0.05,56092
20,0.06,56556
21,0.06,55912
22,0.05,55660
23,0.06,56448
24,0.06,56180
25,0.06,55656
26,0.07,56816
27,0.05,56172
28,0.07,56440
29,0.06,55920
30,0.06,55664
31,0.08,56188
32,0.07,55788
33,0.05,56432
34,0.07,56308
35,0.07,56040
36,0.06,56308
37,0.06,56552
38,0.05,55800
39,0.06,56168
40,0.06,55804
41,0.06,56188
42,0.06,56552
43,0.06,56188
44,0.05,56048
45,0.06,55804
46,0.07,56952
47,0.06,57084
48,0.07,55828
49,0.08,56176
50,0.05,55664
51,0.05,55676
52,0.05,56176
53,0.06,56260
54,0.05,56044
55,0.06,56176
56,0.06,55528
57,0.05,55504
58,0.05,56004
59,0.05,56444
60,0.05,55528
61,0.06,56176
62,0.06,56688
63,0.07,56424
64,0.05,56428
65,0.06,56268
66,0.06,57068
67,0.05,56700
68,0.07,56060
69,0.06,55792
70,0.06,56876
71,0.07,55532
72,0.07,55980
73,0.07,56188
74,0.06,55660
75,0.07,55660
76,0.06,56816
77,0.05,55544
78,0.06,56820
79,0.05,55932
80,0.06,56700
81,0.07,55920
82,0.07,56440
83,0.06,56068
84,0.06,55932
85,0.06,55932
86,0.06,55924
87,0.05,56560
88,0.05,56424
89,0.05,56452
90,0.05,56148
91,0.06,56180
92,0.06,56444
93,0.07,56052
94,0.06,55804
95,0.06,55832
96,0.06,55940
97,0.05,55924
98,0.06,55884
99,0.07,56720
100,0.06,57200
