Iteración,Tiempo(s),Memoria(KB)
1,0.06,55868
2,0.07,55840
3,0.07,53872
4,0.08,55528
5,0.12,55928
6,0.17,55536
7,0.15,55408
8,0.10,56316
9,0.10,57068
10,0.10,56080
11,0.09,55932
12,0.11,56060
13,0.14,55812
14,0.10,56280
15,0.14,56324
16,0.16,55812
17,0.14,56300
18,0.09,56188
19,0.10,56044
20,0.11,56316
21,0.12,56300
22,0.12,56308
23,0.13,56184
24,0.13,55812
25,0.12,56044
26,0.11,56060
27,0.13,56308
28,0.12,55684
29,0.08,55888
30,0.10,56296
31,0.09,55660
32,0.10,55928
33,0.10,56008
34,0.17,55736
35,0.12,57204
36,0.08,57468
37,0.06,56188
38,0.06,56016
39,0.07,55404
40,0.09,55536
41,0.07,55804
42,0.08,56056
43,0.08,55292
44,0.12,55804
45,0.08,55528
46,0.08,55512
47,0.10,56828
48,0.16,55788
49,0.13,56684
50,0.09,56316
51,0.15,56168
52,0.08,55416
53,0.08,56564
54,0.09,56304
55,0.13,56048
56,0.14,55548
57,0.07,57072
58,0.06,56176
59,0.07,56400
60,0.07,56428
61,0.08,55920
62,0.09,55788
63,0.13,55812
64,0.14,55804
65,0.08,55528
66,0.07,56312
67,0.06,56516
68,0.06,55664
69,0.08,55772
70,0.12,56444
71,0.14,56048
72,0.18,56328
73,0.15,56180
74,0.08,56440
75,0.07,55568
76,0.07,55660
77,0.09,56728
78,0.07,55408
79,0.10,56772
80,0.08,55656
81,0.08,55792
82,0.08,53356
83,0.08,56024
84,0.10,55788
85,0.12,56304
86,0.14,55828
87,0.15,56776
88,0.08,55932
89,0.18,55664
90,0.22,55796
91,0.23,55404
92,0.20,56816
93,0.13,53484
94,0.06,56564
95,0.07,55748
96,0.08,56048
97,0.11,56432
98,0.11,56396
99,0.10,55536
100,0.11,55660
