Iteración,Tiempo(s),Memoria(KB)
1,0.06,53164
2,0.05,55660
3,0.06,53480
4,0.05,53876
5,0.05,55664
6,0.06,53188
7,0.05,53356
8,0.11,40444
9,0.08,55876
10,0.07,55772
11,0.06,53492
12,0.05,53500
13,0.07,56568
14,0.05,53468
15,0.07,55876
16,0.05,53372
17,0.05,53744
18,0.06,53360
19,0.06,53488
20,0.06,56172
21,0.05,56308
22,0.05,53608
23,0.05,53364
24,0.05,53252
25,0.08,56044
26,0.05,53500
27,0.06,55916
28,0.06,53372
29,0.07,55932
30,0.06,53492
31,0.05,53360
32,0.05,53288
33,0.06,53488
34,0.05,56028
35,0.05,55664
36,0.06,56060
37,0.06,56168
38,0.06,53244
39,0.05,53488
40,0.05,53356
41,0.06,53244
42,0.06,55932
43,0.06,53388
44,0.07,56060
45,0.05,53612
46,0.06,53364
47,0.06,53484
48,0.05,55672
49,0.06,56304
50,0.06,53380
51,0.06,55420
52,0.06,55920
53,0.07,55916
54,0.05,53616
55,0.06,53488
56,0.05,55912
57,0.07,56308
58,0.06,40572
59,0.06,53356
60,0.06,53100
61,0.07,56188
62,0.07,55792
63,0.07,56060
64,0.07,55408
65,0.07,53356
66,0.07,55912
67,0.06,53612
68,0.06,55932
69,0.05,55656
70,0.05,53488
71,0.06,55548
72,0.07,55788
73,0.06,53500
74,0.08,53484
75,0.05,53424
76,0.06,55924
77,0.07,55676
78,0.06,53572
79,0.05,55920
80,0.05,53872
81,0.05,53616
82,0.06,55792
83,0.05,53488
84,0.06,40300
85,0.06,53240
86,0.06,53244
87,0.06,55676
88,0.06,53372
89,0.05,55928
90,0.06,53696
91,0.05,53488
92,0.06,53624
93,0.06,53500
94,0.05,53324
95,0.06,40432
96,0.11,56068
97,0.06,55812
98,0.06,53096
99,0.07,55896
100,0.05,53620
