Iteración,Tiempo(s),Memoria(KB)
1,0.06,56556
2,0.05,56316
3,0.07,56324
4,0.05,53244
5,0.06,55684
6,0.05,55420
7,0.06,56188
8,0.07,55924
9,0.06,55544
10,0.06,56300
11,0.05,55916
12,0.05,55548
13,0.06,56048
14,0.06,56568
15,0.05,53372
16,0.06,56432
17,0.06,55868
18,0.07,56284
19,0.07,56068
20,0.07,56432
21,0.06,56044
22,0.06,55792
23,0.06,56572
24,0.07,56196
25,0.06,56428
26,0.05,55548
27,0.06,55784
28,0.05,55924
29,0.06,56132
30,0.06,55784
31,0.06,56952
32,0.05,55656
33,0.06,56452
34,0.05,56176
35,0.07,56568
36,0.05,55668
37,0.06,56568
38,0.07,55920
39,0.07,55804
40,0.05,55664
41,0.05,56044
42,0.10,53628
43,0.05,55548
44,0.05,56556
45,0.06,56180
46,0.05,56316
47,0.05,55512
48,0.05,56696
49,0.06,56176
50,0.05,55792
51,0.06,56956
52,0.06,56044
53,0.07,55280
54,0.06,53372
55,0.06,53356
56,0.06,55664
57,0.06,56300
58,0.05,55540
59,0.07,56176
60,0.06,56060
61,0.06,55548
62,0.05,55788
63,0.06,56440
64,0.06,56432
65,0.06,55916
66,0.06,55664
67,0.06,55300
68,0.05,55420
69,0.07,56168
70,0.05,55804
71,0.05,55784
72,0.07,57208
73,0.07,56048
74,0.06,56428
75,0.06,55668
76,0.05,53996
77,0.06,56188
78,0.06,56316
79,0.06,56168
80,0.07,55548
81,0.06,56444
82,0.06,56188
83,0.06,56196
84,0.06,56188
85,0.06,53500
86,0.07,56052
87,0.06,55408
88,0.06,56836
89,0.06,56444
90,0.07,56580
91,0.06,55428
92,0.06,55536
93,0.08,55888
94,0.06,55792
95,0.06,55664
96,0.08,55980
97,0.07,56580
98,0.07,55684
99,0.06,55676
100,0.07,55912
