Iteración,Tiempo(s),Memoria(KB)
1,0.06,56696
2,0.05,55512
3,0.06,56236
4,0.06,55548
5,0.06,53872
6,0.07,56044
7,0.07,56940
8,0.06,56040
9,0.06,55924
10,0.07,56944
11,0.07,56684
12,0.07,55788
13,0.06,55912
14,0.05,55872
15,0.08,55408
16,0.07,56700
17,0.06,56684
18,0.06,56304
19,0.06,56316
20,0.05,55796
21,0.06,56436
22,0.06,55784
23,0.06,55544
24,0.06,55916
25,0.05,56308
26,0.05,55672
27,0.06,56176
28,0.05,55536
29,0.07,55536
30,0.06,53608
31,0.05,56312
32,0.07,56060
33,0.07,57076
34,0.05,56176
35,0.05,56436
36,0.05,53616
37,0.06,56700
38,0.07,55924
39,0.09,53360
40,0.06,53372
41,0.06,56168
42,0.07,56152
43,0.05,55536
44,0.05,56040
45,0.05,55540
46,0.06,56044
47,0.05,55916
48,0.07,56048
49,0.06,55660
50,0.05,55664
51,0.05,55920
52,0.06,55680
53,0.05,55420
54,0.05,55812
55,0.05,55672
56,0.06,56432
57,0.06,56304
58,0.05,56300
59,0.06,55660
60,0.05,56176
61,0.05,56052
62,0.06,56060
63,0.06,56176
64,0.06,56060
65,0.06,55668
66,0.06,55804
67,0.06,56684
68,0.06,55652
69,0.06,56176
70,0.05,56172
71,0.06,56300
72,0.05,57072
73,0.05,56176
74,0.05,53628
75,0.05,56316
76,0.06,55292
77,0.08,56432
78,0.06,55416
79,0.06,56312
80,0.05,55788
81,0.06,56948
82,0.05,55932
83,0.07,56184
84,0.06,56300
85,0.06,53616
86,0.06,56536
87,0.06,56564
88,0.05,56044
89,0.06,56684
90,0.05,53884
91,0.06,55532
92,0.06,53868
93,0.08,56600
94,0.07,55404
95,0.06,56316
96,0.07,55920
97,0.05,55668
98,0.07,55916
99,0.08,56316
100,0.07,55640
