Iteración,Tiempo(s),Memoria(KB)
1,0.06,55968
2,0.06,55792
3,0.06,53116
4,0.05,53500
5,0.06,53616
6,0.06,55932
7,0.05,53352
8,0.07,53104
9,0.06,56048
10,0.05,53408
11,0.06,56272
12,0.05,53484
13,0.05,55788
14,0.06,56444
15,0.07,56176
16,0.05,56012
17,0.05,55036
18,0.05,55536
19,0.05,53488
20,0.06,56068
21,0.05,53496
22,0.05,53424
23,0.05,53368
24,0.07,55408
25,0.06,55912
26,0.05,40440
27,0.05,55804
28,0.06,56176
29,0.05,56188
30,0.05,55920
31,0.05,55364
32,0.06,55792
33,0.06,55292
34,0.07,56040
35,0.06,55412
36,0.05,56316
37,0.05,53384
38,0.05,53356
39,0.06,53628
40,0.05,53628
41,0.05,53224
42,0.06,53372
43,0.05,53228
44,0.06,55276
45,0.10,53496
46,0.07,55724
47,0.05,55792
48,0.05,53612
49,0.06,56060
50,0.05,53616
51,0.06,56316
52,0.06,56048
53,0.05,55940
54,0.05,53112
55,0.05,53228
56,0.05,53356
57,0.06,55796
58,0.07,53452
59,0.06,53624
60,0.05,40700
61,0.05,55144
62,0.06,55660
63,0.06,53100
64,0.06,53476
65,0.05,53232
66,0.05,53244
67,0.06,56188
68,0.05,55532
69,0.05,53492
70,0.05,55536
71,0.05,53492
72,0.05,53612
73,0.05,53352
74,0.05,53612
75,0.08,56140
76,0.05,53368
77,0.05,55660
78,0.06,55676
79,0.06,53360
80,0.05,56060
81,0.05,55532
82,0.06,55804
83,0.07,53528
84,0.05,53144
85,0.05,55404
86,0.05,53548
87,0.06,55036
88,0.05,55420
89,0.06,56044
90,0.06,53112
91,0.05,53744
92,0.05,55404
93,0.06,55544
94,0.06,55924
95,0.05,54768
96,0.05,55152
97,0.05,55020
98,0.05,53616
99,0.06,56304
100,0.06,56044
