Iteración,Tiempo(s),Memoria(KB)
1,0.07,56180
2,0.07,53104
3,0.06,55684
4,0.06,53240
5,0.07,55624
6,0.07,53620
7,0.08,56184
8,0.07,55888
9,0.08,55804
10,0.14,56168
11,0.12,53488
12,0.10,55664
13,0.14,53360
14,0.15,56108
15,0.14,56068
16,0.08,53112
17,0.07,53228
18,0.07,53252
19,0.08,55928
20,0.09,55676
21,0.13,53756
22,0.14,55364
23,0.09,55932
24,0.10,53744
25,0.11,53360
26,0.12,53500
27,0.13,52988
28,0.10,55420
29,0.13,55672
30,0.10,55756
31,0.10,53328
32,0.10,56060
33,0.12,53372
34,0.09,55664
35,0.08,53356
36,0.11,55920
37,0.11,40556
38,0.08,55792
39,0.11,53712
40,0.13,55928
41,0.08,53488
42,0.09,40304
43,0.07,53488
44,0.06,53496
45,0.06,52804
46,0.13,55548
47,0.16,53228
48,0.14,55812
49,0.06,53228
50,0.09,56172
51,0.13,53744
52,0.08,55532
53,0.10,53228
54,0.10,53144
55,0.14,56060
56,0.11,53456
57,0.13,56048
58,0.10,55920
59,0.09,55792
60,0.21,54888
61,0.17,40252
62,0.25,53232
63,0.09,53196
64,0.08,53124
65,0.07,53356
66,0.07,40444
67,0.14,53616
68,0.20,53352
69,0.11,53444
70,0.07,55656
71,0.13,55932
72,0.13,53380
73,0.09,56056
74,0.09,40396
75,0.11,55792
76,0.11,55804
77,0.14,55548
78,0.16,53292
79,0.14,53356
80,0.16,53464
81,0.15,56444
82,0.06,53744
83,0.06,55540
84,0.06,53368
85,0.07,53244
86,0.10,53500
87,0.13,55292
88,0.15,53360
89,0.11,53232
90,0.06,55404
91,0.06,53672
92,0.07,53244
93,0.08,55800
94,0.07,55932
95,0.06,55676
96,0.07,56060
97,0.13,53368
98,0.13,55920
99,0.07,53480
100,0.09,55916
