Iteración,Tiempo(s),Memoria(KB)
1,0.08,55416
2,0.07,55656
3,0.07,55548
4,0.10,56908
5,0.15,55536
6,0.19,56684
7,0.14,55920
8,0.10,56560
9,0.06,56780
10,0.06,56252
11,0.07,55928
12,0.07,56568
13,0.07,56060
14,0.15,56144
15,0.15,53224
16,0.06,55796
17,0.06,55868
18,0.07,56044
19,0.05,56560
20,0.05,56312
21,0.05,55792
22,0.07,56056
23,0.10,56936
24,0.10,55804
25,0.10,55788
26,0.08,56300
27,0.09,56180
28,0.09,54652
29,0.11,56068
30,0.13,55676
31,0.11,56316
32,0.13,56044
33,0.09,56652
34,0.09,55548
35,0.09,55620
36,0.09,56308
37,0.16,56432
38,0.15,55932
39,0.14,56424
40,0.08,56316
41,0.08,55532
42,0.15,55756
43,0.10,56012
44,0.11,55556
45,0.11,55664
46,0.13,56168
47,0.13,55508
48,0.12,55668
49,0.08,55772
50,0.11,56156
51,0.10,56004
52,0.09,56048
53,0.13,55776
54,0.08,56188
55,0.11,56268
56,0.08,56196
57,0.06,56444
58,0.06,55688
59,0.08,56324
60,0.09,55408
61,0.13,55412
62,0.15,56056
63,0.07,55532
64,0.07,55788
65,0.08,57176
66,0.10,56040
67,0.13,55812
68,0.10,55928
69,0.11,56424
70,0.10,55536
71,0.16,56316
72,0.15,55932
73,0.08,56004
74,0.07,56440
75,0.10,56432
76,0.09,56088
77,0.12,55916
78,0.15,56188
79,0.11,56700
80,0.07,56048
81,0.06,56588
82,0.07,55912
83,0.10,56176
84,0.10,55788
85,0.16,56180
86,0.17,56556
87,0.10,55676
88,0.18,56048
89,0.14,56188
90,0.16,56580
91,0.15,55448
92,0.08,56176
93,0.17,56680
94,0.07,56688
95,0.06,55804
96,0.06,55928
97,0.07,56940
98,0.07,56696
99,0.06,56812
100,0.06,56688
