Iteración,Tiempo(s),Memoria(KB)
1,0.05,53608
2,0.05,55532
3,0.06,53232
4,0.07,53500
5,0.06,56180
6,0.05,53240
7,0.06,56032
8,0.05,55764
9,0.06,55920
10,0.05,55664
11,0.07,55544
12,0.06,56188
13,0.06,56064
14,0.06,55804
15,0.07,55916
16,0.08,56040
17,0.06,56040
18,0.07,55664
19,0.05,53496
20,0.05,55272
21,0.07,55532
22,0.05,53356
23,0.05,55664
24,0.05,55932
25,0.05,55800
26,0.06,56172
27,0.06,56152
28,0.07,56556
29,0.05,53360
30,0.05,55420
31,0.06,56052
32,0.06,55912
33,0.05,53228
34,0.06,55744
35,0.05,56108
36,0.08,56048
37,0.06,55448
38,0.05,53360
39,0.07,55924
40,0.06,56052
41,0.06,55932
42,0.05,56048
43,0.06,56044
44,0.06,55408
45,0.05,55548
46,0.06,53500
47,0.06,53320
48,0.06,53244
49,0.05,53636
50,0.05,55536
51,0.05,55676
52,0.05,53244
53,0.07,55804
54,0.06,55536
55,0.06,55800
56,0.07,52976
57,0.07,56044
58,0.06,55384
59,0.06,52996
60,0.08,56044
61,0.06,56060
62,0.06,56444
63,0.05,53576
64,0.06,53372
65,0.06,53116
66,0.07,53508
67,0.05,55804
68,0.06,55700
69,0.05,53500
70,0.06,56088
71,0.05,55676
72,0.07,55676
73,0.06,55556
74,0.06,53116
75,0.06,53612
76,0.05,53756
77,0.05,55404
78,0.05,55536
79,0.05,55536
80,0.06,53372
81,0.05,53496
82,0.05,53368
83,0.07,55784
84,0.05,53380
85,0.05,53488
86,0.05,53620
87,0.05,55548
88,0.05,53364
89,0.05,40300
90,0.05,55408
91,0.06,55932
92,0.05,53500
93,0.06,56048
94,0.05,53244
95,0.05,53372
96,0.07,55540
97,0.06,55804
98,0.06,55636
99,0.06,55420
100,0.05,53236
