Iteración,Tiempo(s),Memoria(KB)
1,0.11,53628
2,0.12,53484
3,0.13,53372
4,0.06,53356
5,0.07,53336
6,0.07,55676
7,0.06,55656
8,0.07,55672
9,0.09,55916
10,0.08,40432
11,0.09,55544
12,0.08,53484
13,0.08,56012
14,0.10,55760
15,0.10,53612
16,0.12,56260
17,0.15,55684
18,0.09,55548
19,0.14,55664
20,0.08,53356
21,0.08,53628
22,0.08,55496
23,0.08,55504
24,0.08,53272
25,0.15,56052
26,0.08,56300
27,0.09,53360
28,0.09,53328
29,0.07,56188
30,0.05,53244
31,0.06,55748
32,0.07,56060
33,0.06,55796
34,0.08,53372
35,0.10,53228
36,0.12,55656
37,0.10,53564
38,0.06,53464
39,0.08,56044
40,0.10,56428
41,0.11,53492
42,0.09,56424
43,0.09,53372
44,0.16,53364
45,0.20,56180
46,0.17,56060
47,0.14,55352
48,0.08,56052
49,0.14,53228
50,0.08,55548
51,0.09,53360
52,0.10,55548
53,0.13,55384
54,0.08,55276
55,0.11,55624
56,0.14,53116
57,0.13,53356
58,0.08,53740
59,0.07,40312
60,0.09,55800
61,0.11,53324
62,0.16,55932
63,0.09,53244
64,0.07,55664
65,0.08,53372
66,0.10,56048
67,0.14,53364
68,0.07,53188
69,0.06,56168
70,0.05,53364
71,0.05,53364
72,0.05,53628
73,0.05,52996
74,0.07,55864
75,0.07,55664
76,0.10,55664
77,0.15,55792
78,0.13,55660
79,0.10,55280
80,0.07,55536
81,0.08,55788
82,0.08,55792
83,0.08,53352
84,0.14,56300
85,0.07,53496
86,0.07,55532
87,0.08,55804
88,0.09,55672
89,0.11,56176
90,0.13,53232
91,0.15,53328
92,0.15,56180
93,0.08,55912
94,0.09,53612
95,0.10,53492
96,0.11,53624
97,0.10,53356
98,0.07,53324
99,0.06,53492
100,0.07,53416
