Iteración,Tiempo(s),Memoria(KB)
1,0.09,55676
2,0.10,55804
3,0.06,53628
4,0.05,53744
5,0.06,55420
6,0.06,53364
7,0.06,55548
8,0.06,53496
9,0.15,53372
10,0.14,55536
11,0.08,56304
12,0.08,55788
13,0.08,55164
14,0.08,53116
15,0.09,55792
16,0.09,55676
17,0.09,53508
18,0.12,53568
19,0.13,55928
20,0.18,55804
21,0.14,40556
22,0.14,53124
23,0.15,53372
24,0.09,55536
25,0.10,56688
26,0.10,53612
27,0.10,55672
28,0.09,53100
29,0.11,53236
30,0.12,55544
31,0.11,53500
32,0.08,55660
33,0.08,53624
34,0.08,53364
35,0.11,55748
36,0.10,55916
37,0.08,53612
38,0.10,55664
39,0.11,53480
40,0.10,53488
41,0.13,55920
42,0.16,56304
43,0.14,56300
44,0.07,55916
45,0.06,55212
46,0.07,55824
47,0.08,53444
48,0.09,53496
49,0.10,53124
50,0.10,55756
51,0.09,55636
52,0.11,55912
53,0.11,53492
54,0.11,55276
55,0.10,53500
56,0.07,55620
57,0.09,56048
58,0.15,53168
59,0.15,55420
60,0.17,53488
61,0.13,40044
62,0.17,53264
63,0.12,55532
64,0.06,53488
65,0.07,53392
66,0.15,53628
67,0.13,53228
68,0.17,56184
69,0.14,55660
70,0.09,55924
71,0.14,56080
72,0.07,55668
73,0.08,53420
74,0.11,53360
75,0.14,55940
76,0.14,55924
77,0.06,55532
78,0.07,56012
79,0.07,53484
80,0.07,53484
81,0.07,55384
82,0.08,55724
83,0.14,53164
84,0.08,56304
85,0.08,55292
86,0.07,55468
87,0.07,53240
88,0.09,53648
89,0.09,53700
90,0.15,55924
91,0.09,53116
92,0.15,56184
93,0.17,56068
94,0.07,55788
95,0.08,52988
96,0.07,56412
97,0.08,55408
98,0.09,55672
99,0.10,53804
100,0.06,55912
