Iteración,Tiempo(s),Memoria(KB)
1,0.17,56180
2,0.09,56196
3,0.07,55784
4,0.08,55796
5,0.09,55812
6,0.10,40524
7,0.11,53628
8,0.10,53508
9,0.17,56140
10,0.17,53508
11,0.17,53236
12,0.15,53372
13,0.11,53116
14,0.09,53512
15,0.08,40552
16,0.09,53228
17,0.10,55932
18,0.08,53228
19,0.07,55912
20,0.09,56052
21,0.13,55844
22,0.08,53240
23,0.06,53360
24,0.11,56060
25,0.10,53224
26,0.10,53416
27,0.10,53736
28,0.11,55536
29,0.10,53616
30,0.07,55548
31,0.06,40564
32,0.09,56052
33,0.15,53100
34,0.07,53368
35,0.06,53356
36,0.05,53488
37,0.07,55900
38,0.06,55408
39,0.07,56176
40,0.07,56316
41,0.09,40680
42,0.10,55888
43,0.09,53236
44,0.13,53612
45,0.10,53624
46,0.10,53488
47,0.07,55536
48,0.08,55676
49,0.11,56140
50,0.08,53356
51,0.07,55928
52,0.07,52860
53,0.08,53496
54,0.15,53228
55,0.08,56188
56,0.09,53364
57,0.12,55852
58,0.12,53364
59,0.07,56052
60,0.07,55664
61,0.07,53372
62,0.07,55676
63,0.08,56252
64,0.13,40528
65,0.09,53360
66,0.07,53500
67,0.10,55788
68,0.11,53364
69,0.15,56108
70,0.06,53628
71,0.07,53360
72,0.07,53488
73,0.08,53228
74,0.08,53244
75,0.09,55628
76,0.11,53400
77,0.15,53756
78,0.14,53364
79,0.09,53236
80,0.10,55884
81,0.15,56372
82,0.14,56060
83,0.08,55784
84,0.10,55796
85,0.14,56060
86,0.13,53488
87,0.12,53500
88,0.08,55632
89,0.09,53744
90,0.11,53628
91,0.09,56044
92,0.17,53868
93,0.13,55536
94,0.06,56180
95,0.08,56048
96,0.14,55572
97,0.08,53488
98,0.07,55660
99,0.07,52972
100,0.07,53608
