Iteración,Tiempo(s),Memoria(KB)
1,0.11,56060
2,0.11,53496
3,0.11,53372
4,0.12,53476
5,0.13,53508
6,0.11,53364
7,0.11,56044
8,0.11,55920
9,0.14,56056
10,0.09,53508
11,0.09,53496
12,0.09,56080
13,0.11,53624
14,0.08,40196
15,0.12,53360
16,0.16,55788
17,0.13,53344
18,0.06,55292
19,0.08,53740
20,0.10,55500
21,0.10,53624
22,0.15,55364
23,0.13,53324
24,0.07,53372
25,0.06,53400
26,0.07,55292
27,0.07,53328
28,0.09,53164
29,0.13,53196
30,0.09,53488
31,0.06,53480
32,0.07,55792
33,0.07,53444
34,0.10,55788
35,0.11,53100
36,0.09,53500
37,0.10,55404
38,0.14,55532
39,0.08,56188
40,0.11,53372
41,0.11,56172
42,0.07,56048
43,0.06,55924
44,0.07,55532
45,0.08,55660
46,0.07,55388
47,0.07,53488
48,0.07,53372
49,0.08,56048
50,0.08,55796
51,0.08,56040
52,0.08,53484
53,0.08,55920
54,0.07,53444
55,0.07,55232
56,0.08,55920
57,0.09,53500
58,0.08,53628
59,0.05,53616
60,0.06,53484
61,0.06,53500
62,0.06,52840
63,0.07,53236
64,0.07,40700
65,0.10,55804
66,0.14,53372
67,0.07,55916
68,0.10,55792
69,0.11,55928
70,0.14,53616
71,0.08,55536
72,0.06,55280
73,0.06,55912
74,0.06,55668
75,0.06,53616
76,0.06,53328
77,0.11,53352
78,0.14,40296
79,0.14,53500
80,0.08,55932
81,0.09,53612
82,0.06,56144
83,0.08,55536
84,0.10,55932
85,0.12,53564
86,0.09,53228
87,0.12,53484
88,0.12,53492
89,0.11,53100
90,0.09,55544
91,0.13,55676
92,0.13,53500
93,0.07,53356
94,0.09,55628
95,0.12,55828
96,0.13,53352
97,0.08,52988
98,0.08,53244
99,0.08,53744
100,0.10,53356
