Iteración,Tiempo(s),Memoria(KB)
1,0.06,55532
2,0.06,53360
3,0.06,56556
4,0.06,53080
5,0.06,55540
6,0.06,55548
7,0.05,53244
8,0.05,53240
9,0.05,56044
10,0.05,53372
11,0.06,53360
12,0.06,56444
13,0.06,52972
14,0.06,56172
15,0.07,53628
16,0.06,53096
17,0.07,55480
18,0.06,56184
19,0.06,55676
20,0.06,53244
21,0.06,55292
22,0.06,55532
23,0.06,55660
24,0.08,55792
25,0.08,56204
26,0.06,53368
27,0.05,53360
28,0.06,55664
29,0.07,55544
30,0.05,53112
31,0.06,55664
32,0.06,56048
33,0.06,55548
34,0.05,53612
35,0.06,53612
36,0.05,53496
37,0.06,53352
38,0.05,53096
39,0.08,56332
40,0.05,53316
41,0.06,53096
42,0.05,55548
43,0.08,54020
44,0.06,55664
45,0.05,53748
46,0.06,56184
47,0.05,55664
48,0.05,55812
49,0.06,53468
50,0.05,53360
51,0.06,55924
52,0.05,53436
53,0.05,55548
54,0.06,55548
55,0.06,55676
56,0.06,55420
57,0.06,56192
58,0.05,53488
59,0.05,53116
60,0.05,55412
61,0.05,55784
62,0.07,56104
63,0.05,53300
64,0.06,53624
65,0.06,53500
66,0.05,56444
67,0.05,53488
68,0.05,56144
69,0.05,53244
70,0.05,53744
71,0.06,55548
72,0.07,55676
73,0.05,55576
74,0.07,56044
75,0.05,53740
76,0.06,53112
77,0.06,55556
78,0.05,53488
79,0.05,55544
80,0.05,53488
81,0.07,53380
82,0.06,53372
83,0.05,55604
84,0.07,55968
85,0.06,52844
86,0.05,53232
87,0.06,55664
88,0.05,55932
89,0.05,53500
90,0.05,55156
91,0.05,55312
92,0.07,55916
93,0.05,55924
94,0.06,53436
95,0.05,53740
96,0.05,53272
97,0.06,55932
98,0.06,55668
99,0.05,53488
100,0.05,55668
