Iteración,Tiempo(s),Memoria(KB)
1,0.06,56060
2,0.05,55548
3,0.05,55272
4,0.07,53500
5,0.06,53448
6,0.06,53340
7,0.05,56312
8,0.06,53360
9,0.05,55660
10,0.06,53224
11,0.06,56060
12,0.05,55420
13,0.06,55660
14,0.07,55836
15,0.05,55600
16,0.06,53096
17,0.06,55640
18,0.05,40444
19,0.06,55668
20,0.05,55548
21,0.05,55796
22,0.06,55676
23,0.07,55932
24,0.06,53228
25,0.05,55788
26,0.06,53456
27,0.06,55932
28,0.06,56300
29,0.06,55692
30,0.06,53608
31,0.07,55676
32,0.07,53272
33,0.05,53372
34,0.05,53232
35,0.05,53356
36,0.06,53232
37,0.05,53356
38,0.05,53356
39,0.05,55676
40,0.05,53228
41,0.06,56052
42,0.07,53372
43,0.06,53712
44,0.06,55920
45,0.06,53372
46,0.06,56260
47,0.06,53360
48,0.06,55788
49,0.07,53364
50,0.06,53364
51,0.05,53500
52,0.05,53244
53,0.05,53492
54,0.06,55548
55,0.09,55784
56,0.06,53228
57,0.06,56060
58,0.05,55920
59,0.06,56048
60,0.06,55920
61,0.07,55564
62,0.05,53360
63,0.06,55728
64,0.07,55340
65,0.05,53744
66,0.06,55760
67,0.05,53616
68,0.06,53500
69,0.05,53628
70,0.05,56440
71,0.06,55492
72,0.08,53244
73,0.05,56048
74,0.05,40444
75,0.05,53340
76,0.05,53592
77,0.08,56304
78,0.09,55864
79,0.05,53616
80,0.06,55532
81,0.05,53628
82,0.05,55404
83,0.07,56432
84,0.06,55940
85,0.05,55548
86,0.05,53252
87,0.05,55792
88,0.05,55792
89,0.06,56700
90,0.05,53608
91,0.05,53164
92,0.06,53456
93,0.05,55768
94,0.05,55664
95,0.05,55676
96,0.06,53620
97,0.06,53232
98,0.07,53244
99,0.06,53500
100,0.06,55920
