Iteración,Tiempo(s),Memoria(KB)
1,0.07,55800
2,0.06,53612
3,0.08,53380
4,0.05,53480
5,0.05,53488
6,0.05,55792
7,0.05,55792
8,0.05,55932
9,0.06,53224
10,0.07,55932
11,0.06,55548
12,0.05,55804
13,0.05,53100
14,0.05,53500
15,0.07,55660
16,0.06,55548
17,0.07,55544
18,0.06,53364
19,0.06,53360
20,0.05,53236
21,0.06,55932
22,0.06,56184
23,0.07,56068
24,0.06,53324
25,0.06,53232
26,0.06,55912
27,0.05,55800
28,0.06,53084
29,0.05,56176
30,0.05,53616
31,0.06,53520
32,0.07,55852
33,0.06,53364
34,0.05,53228
35,0.06,53360
36,0.08,56172
37,0.06,53112
38,0.06,53356
39,0.06,56304
40,0.06,55916
41,0.05,55408
42,0.05,55548
43,0.06,56060
44,0.07,56048
45,0.05,53352
46,0.06,53616
47,0.05,52976
48,0.06,53244
49,0.06,55788
50,0.06,55420
51,0.05,55920
52,0.06,53496
53,0.05,55536
54,0.05,53624
55,0.06,56140
56,0.05,55912
57,0.05,53488
58,0.05,53616
59,0.05,55676
60,0.05,53352
61,0.07,55804
62,0.06,55544
63,0.05,53272
64,0.07,53244
65,0.06,55548
66,0.05,53500
67,0.06,53356
68,0.06,55548
69,0.06,56312
70,0.06,53224
71,0.05,55676
72,0.05,53104
73,0.05,53108
74,0.06,56268
75,0.06,55576
76,0.07,56068
77,0.05,40444
78,0.07,56048
79,0.06,53372
80,0.05,53496
81,0.11,55800
82,0.06,53744
83,0.07,53480
84,0.06,53212
85,0.06,53244
86,0.06,53736
87,0.07,53356
88,0.06,56056
89,0.06,53244
90,0.06,55788
91,0.06,56056
92,0.05,55804
93,0.05,55540
94,0.05,53752
95,0.05,53224
96,0.05,53352
97,0.06,56188
98,0.06,56168
99,0.06,53488
100,0.05,55152
