Iteración,Tiempo(s),Memoria(KB)
1,0.06,53268
2,0.05,53756
3,0.05,53364
4,0.06,55664
5,0.06,53500
6,0.06,53500
7,0.06,54348
8,0.05,56048
9,0.05,55660
10,0.05,55672
11,0.05,55784
12,0.07,53316
13,0.06,53244
14,0.06,55788
15,0.05,56304
16,0.06,55932
17,0.06,56060
18,0.05,55932
19,0.06,53500
20,0.07,53492
21,0.08,40452
22,0.06,53364
23,0.05,53096
24,0.05,53240
25,0.06,55532
26,0.06,53228
27,0.05,56316
28,0.06,53232
29,0.05,53316
30,0.05,53616
31,0.06,56300
32,0.05,56184
33,0.06,56176
34,0.05,55800
35,0.07,56048
36,0.06,56316
37,0.06,55916
38,0.05,53408
39,0.05,53488
40,0.06,55920
41,0.05,55164
42,0.06,55804
43,0.05,53372
44,0.05,55804
45,0.07,56048
46,0.05,55804
47,0.06,53376
48,0.07,53240
49,0.05,55676
50,0.05,55652
51,0.07,55916
52,0.06,56060
53,0.05,55960
54,0.05,56172
55,0.05,53492
56,0.05,53528
57,0.05,55532
58,0.05,55676
59,0.06,53488
60,0.07,56428
61,0.07,55928
62,0.05,55664
63,0.05,55788
64,0.05,53224
65,0.06,53224
66,0.07,56300
67,0.07,55792
68,0.06,53608
69,0.05,53244
70,0.05,55676
71,0.05,53244
72,0.05,55804
73,0.06,53236
74,0.06,55676
75,0.05,53360
76,0.06,56044
77,0.06,55800
78,0.05,53492
79,0.05,55660
80,0.06,55676
81,0.05,55660
82,0.05,53228
83,0.11,55408
84,0.05,53372
85,0.06,53464
86,0.05,55148
87,0.05,53236
88,0.06,55200
89,0.05,53380
90,0.06,55928
91,0.05,55920
92,0.05,53608
93,0.07,55932
94,0.05,55888
95,0.06,52972
96,0.06,55792
97,0.06,53360
98,0.05,55632
99,0.05,55660
100,0.05,53360
