Iteración,Tiempo(s),Memoria(KB)
1,0.06,55676
2,0.08,56060
3,0.06,56044
4,0.06,55660
5,0.05,55912
6,0.07,55792
7,0.09,55672
8,0.05,55804
9,0.05,55916
10,0.05,55536
11,0.06,56300
12,0.06,55276
13,0.05,55556
14,0.06,55704
15,0.06,56444
16,0.05,55792
17,0.06,55428
18,0.06,56680
19,0.06,55924
20,0.05,56304
21,0.06,55916
22,0.05,56308
23,0.06,55800
24,0.06,56060
25,0.06,55656
26,0.06,57068
27,0.06,55664
28,0.06,56556
29,0.05,55856
30,0.06,56176
31,0.06,55916
32,0.06,56428
33,0.06,55672
34,0.06,56428
35,0.05,55544
36,0.05,56424
37,0.06,56428
38,0.06,53868
39,0.05,56304
40,0.06,56312
41,0.05,56808
42,0.05,55664
43,0.11,56072
44,0.06,55532
45,0.05,55804
46,0.07,58092
47,0.05,53624
48,0.05,56296
49,0.06,55956
50,0.06,56308
51,0.06,56176
52,0.06,55404
53,0.05,55792
54,0.06,56060
55,0.06,56308
56,0.05,56316
57,0.07,55788
58,0.06,55556
59,0.05,56304
60,0.05,55920
61,0.07,56816
62,0.08,56296
63,0.05,53744
64,0.05,56172
65,0.06,55912
66,0.06,56688
67,0.07,55788
68,0.07,56556
69,0.06,53868
70,0.06,56540
71,0.05,55920
72,0.06,56444
73,0.07,56044
74,0.05,56188
75,0.06,55932
76,0.07,55924
77,0.06,56560
78,0.05,56424
79,0.05,56064
80,0.05,56068
81,0.06,55800
82,0.06,55772
83,0.08,56056
84,0.05,56556
85,0.05,55920
86,0.06,55548
87,0.05,56312
88,0.06,56188
89,0.05,55788
90,0.05,56432
91,0.06,55916
92,0.06,55656
93,0.05,56188
94,0.06,56488
95,0.07,57048
96,0.07,56188
97,0.06,56028
98,0.06,56432
99,0.06,56176
100,0.05,56324
