Iteración,Tiempo(s),Memoria(KB)
1,0.06,53028
2,0.05,55636
3,0.06,55932
4,0.06,55952
5,0.05,53500
6,0.05,56168
7,0.06,53244
8,0.07,53496
9,0.06,53480
10,0.06,56176
11,0.06,53364
12,0.06,56188
13,0.06,55784
14,0.09,53104
15,0.07,55800
16,0.07,56188
17,0.05,53104
18,0.07,53488
19,0.07,55940
20,0.05,55932
21,0.05,53224
22,0.05,53500
23,0.06,53480
24,0.06,53100
25,0.06,55784
26,0.05,55916
27,0.06,53244
28,0.05,53628
29,0.05,53104
30,0.06,55528
31,0.05,53232
32,0.07,55676
33,0.06,55788
34,0.07,55660
35,0.07,56144
36,0.07,55620
37,0.05,53492
38,0.06,53764
39,0.05,53328
40,0.06,53304
41,0.06,53232
42,0.06,53324
43,0.05,53252
44,0.06,40296
45,0.07,52988
46,0.06,55804
47,0.05,53616
48,0.05,55792
49,0.06,40572
50,0.06,55792
51,0.05,55408
52,0.05,55660
53,0.05,55832
54,0.06,53228
55,0.07,53104
56,0.05,55932
57,0.05,55548
58,0.06,56168
59,0.06,55560
60,0.06,55788
61,0.05,53352
62,0.05,53484
63,0.06,53484
64,0.07,53228
65,0.08,55932
66,0.05,53484
67,0.06,56052
68,0.06,53352
69,0.05,53360
70,0.06,53488
71,0.05,56188
72,0.05,53356
73,0.05,53372
74,0.05,56180
75,0.06,53244
76,0.05,55912
77,0.05,55536
78,0.06,53356
79,0.06,56572
80,0.05,55660
81,0.05,55932
82,0.05,53356
83,0.06,40560
84,0.05,56060
85,0.05,53628
86,0.05,53244
87,0.06,56180
88,0.05,53232
89,0.06,56084
90,0.05,55532
91,0.06,53748
92,0.06,53372
93,0.06,53484
94,0.06,53364
95,0.06,53444
96,0.05,53500
97,0.06,55660
98,0.06,53244
99,0.05,53356
100,0.06,53608
